nct_id,arm_label,oligo_name,arm_role,is_comparator,n_at_risk,tierA_affected,tierB_affected,tierA_event,tierB_event,tierA_terms,max_grade,delivery_route,route_is_cns,indication,oligo_class,backbone_chemistry,modification_pattern,has_sequence,trial_status,n_measurement_rows
NCT02597127,Inclisiran 300 mg (Single Dose),inclisiran,exposed,0,61,0,0,0,0,none,0,subcutaneous,0,Atherosclerotic Cardiovascular Disease; Familial Hypercholesterolemia; Diabetes,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT02597127,Inclisiran 500 mg (Single Dose),inclisiran,exposed,0,65,0,0,0,0,none,0,subcutaneous,0,Atherosclerotic Cardiovascular Disease; Familial Hypercholesterolemia; Diabetes,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT02597127,Placebo (Double Dose),placebo_or_sham_control,comparator,1,62,0,0,0,0,none,0,subcutaneous,0,Atherosclerotic Cardiovascular Disease; Familial Hypercholesterolemia; Diabetes,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT02597127,Placebo (Single Dose),placebo_or_sham_control,comparator,1,65,0,0,0,0,none,0,subcutaneous,0,Atherosclerotic Cardiovascular Disease; Familial Hypercholesterolemia; Diabetes,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT02598661,Phase 2: Imetelstat Sodium (Escalated to 9.4 mg/kg),imetelstat,exposed,0,7,0,0,0,0,none,0,intravenous,0,Myelodysplastic Syndromes,other,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT02598661,Phase 2: Imetelstat Sodium (No Dose Escalation),imetelstat,exposed,0,50,0,0,0,0,none,0,intravenous,0,Myelodysplastic Syndromes,other,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT02598661,Phase 3: Imetelstat Sodium,imetelstat,exposed,0,118,0,0,0,0,none,0,intravenous,0,Myelodysplastic Syndromes,other,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT02598661,Phase 3: Placebo,placebo_or_sham_control,comparator,1,59,0,0,0,0,none,0,intravenous,0,Myelodysplastic Syndromes,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,ACTIVE_NOT_RECRUITING,1
NCT02598661,QTc Substudy: Crossover Imetelstat Sodium,placebo_or_sham_control,comparator,1,14,0,0,0,0,none,0,intravenous,0,Myelodysplastic Syndromes,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,ACTIVE_NOT_RECRUITING,1
NCT02598661,QTc Substudy: Imetelstat Sodium,imetelstat,exposed,0,35,0,0,0,0,none,0,intravenous,0,Myelodysplastic Syndromes,other,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT02598661,QTc Substudy: Placebo,placebo_or_sham_control,comparator,1,18,0,0,0,0,none,0,intravenous,0,Myelodysplastic Syndromes,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,ACTIVE_NOT_RECRUITING,1
NCT02623699,Part A-SAD: Cohort 1: BIIB067 10 mg,tofersen,exposed,0,3,0,0,0,0,none,0,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,3
NCT02623699,Part A-SAD: Cohort 2: BIIB067 20 mg,tofersen,exposed,0,3,0,0,0,0,none,0,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,3
NCT02623699,Part A-SAD: Cohort 3: BIIB067 40 mg,tofersen,exposed,0,3,0,0,0,0,none,0,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,3
NCT02623699,Part A-SAD: Cohort 4: BIIB067 60 mg,tofersen,exposed,0,6,0,0,0,0,none,0,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,3
NCT02623699,Part A-SAD: Combined Placebo,placebo_or_sham_control,comparator,1,5,0,1,0,1,none,1,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,3
NCT02623699,Part B-MAD: Cohort 5: BIIB067 20 mg,tofersen,exposed,0,10,0,4,0,1,none,1,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,3
NCT02623699,Part B-MAD: Cohort 6: BIIB067 40 mg,tofersen,exposed,0,9,0,3,0,1,none,1,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,3
NCT02623699,Part B-MAD: Cohort 7: BIIB067 60 mg,tofersen,exposed,0,9,0,3,0,1,none,1,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,3
NCT02623699,Part B-MAD: Cohort 8: BIIB067 100 mg,tofersen,exposed,0,10,0,3,0,1,none,1,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,3
NCT02623699,Part B-MAD: Combined Placebo,placebo_or_sham_control,comparator,1,12,0,3,0,1,none,1,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,3
NCT02623699,Part C-Pivotal: BIIB067 100 mg,tofersen,exposed,0,72,0,13,0,1,none,2,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,3
NCT02623699,Part C-Pivotal: Placebo,placebo_or_sham_control,comparator,1,36,0,11,0,1,none,1,intrathecal_lumbar,1,Amyotrophic Lateral Sclerosis,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,3
NCT02639286,ISIS 304801,volanesorsen,exposed,0,2,0,0,0,0,none,0,subcutaneous,0,Lipodystrophy,ASO_gapmer,full_PS,5-10-5,1,COMPLETED,1
NCT02639286,Placebo,placebo_or_sham_control,comparator,1,3,0,0,0,0,none,0,subcutaneous,0,Lipodystrophy,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT02658175,CS16-Volanesorsen,volanesorsen,exposed,0,3,0,0,0,0,none,0,subcutaneous,0,Familial Chylomicronemia Syndrome; Lipoprotein Lipase Deficiency; Hyperlipoprote,ASO_gapmer,full_PS,5-10-5,1,COMPLETED,1
NCT02658175,CS6-Volanesorsen,volanesorsen,exposed,0,14,0,0,0,0,none,0,subcutaneous,0,Familial Chylomicronemia Syndrome; Lipoprotein Lipase Deficiency; Hyperlipoprote,ASO_gapmer,full_PS,5-10-5,1,COMPLETED,1
NCT02658175,Treatment-naïve Group,placebo_or_sham_control,comparator,1,51,0,0,0,0,none,0,subcutaneous,0,Familial Chylomicronemia Syndrome; Lipoprotein Lipase Deficiency; Hyperlipoprote,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT02706886,Part A: SAD: Lumasiran 0.3 mg/kg,lumasiran,exposed,0,6,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1 (PH1),siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT02706886,Part A: SAD: Lumasiran 1.0 mg/kg,lumasiran,exposed,0,6,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1 (PH1),siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT02706886,Part A: SAD: Lumasiran 3.0 mg/kg,lumasiran,exposed,0,6,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1 (PH1),siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT02706886,Part A: SAD: Lumasiran 6.0 mg/kg,lumasiran,exposed,0,6,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1 (PH1),siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT02706886,Part A: SAD: Placebo,placebo_or_sham_control,comparator,1,8,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1 (PH1),NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT02706886,Part B: MAD: Lumasiran 1.0 mg/kg qM,lumasiran,exposed,0,8,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1 (PH1),siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT02706886,Part B: MAD: Lumasiran 3.0 mg/kg q3M,lumasiran,exposed,0,4,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1 (PH1),siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT02706886,Part B: MAD: Lumasiran 3.0 mg/kg qM,lumasiran,exposed,0,8,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1 (PH1),siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT02706886,Part B: MAD: Placebo,placebo_or_sham_control,comparator,1,3,0,0,0,0,none,0,subcutaneous,0,Primary Hyperoxaluria Type 1 (PH1),NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT02740972,NS-065/NCNP-01 40mg/kg (Period 1),placebo_or_sham_control,comparator,1,6,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT02740972,NS-065/NCNP-01 40mg/kg (Period 2),viltolarsen,exposed,0,8,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,PMO,PMO_neutral,NOT_REPORTED,0,COMPLETED,1
NCT02740972,NS-065/NCNP-01 80mg/kg (Period 1),placebo_or_sham_control,comparator,1,5,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT02740972,NS-065/NCNP-01 80mg/kg (Period 2),viltolarsen,exposed,0,8,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,PMO,PMO_neutral,NOT_REPORTED,0,COMPLETED,1
NCT02740972,Placebo (Period 1),placebo_or_sham_control,comparator,1,5,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT02740972,Total,viltolarsen,exposed,0,16,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,PMO,PMO_neutral,NOT_REPORTED,0,COMPLETED,1
NCT02851407,Best Supportive Care,defibrotide,exposed,0,174,0,1,0,1,none,2,intravenous,0,Veno-occlusive Disease,other,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,2
NCT02851407,Defibrotide Prophylaxis,defibrotide,exposed,0,181,0,0,0,0,none,0,intravenous,0,Veno-occlusive Disease,other,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,2
NCT02876601,Defibrotide Plus LPS,defibrotide,exposed,0,16,0,0,0,0,none,0,intravenous,0,Healthy Volunteers; Endotoxemia,other,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT02876601,Defibrotide Plus Placebo,placebo_or_sham_control,comparator,1,3,0,0,0,0,none,0,intravenous,0,Healthy Volunteers; Endotoxemia,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT02876601,Placebo Plus LPS,placebo_or_sham_control,comparator,1,16,0,0,0,0,none,0,intravenous,0,Healthy Volunteers; Endotoxemia,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT02876601,Placebo/Placebo,placebo_or_sham_control,comparator,1,4,0,0,0,0,none,0,intravenous,0,Healthy Volunteers; Endotoxemia,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,1
NCT02949830,Givosiran,givosiran,exposed,0,16,0,0,0,0,none,0,subcutaneous,0,Acute Intermittent Porphyria,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT02963311,Inclisiran,inclisiran,exposed,0,4,0,0,0,0,none,0,subcutaneous,0,Homozygous Familial Hypercholesterolemia,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03060577,Inclisiran Only Arm,inclisiran,exposed,0,284,0,0,0,0,none,0,subcutaneous,0,Atherosclerotic Cardiovascular Disease; Symptomatic Atherosclerosis; Type2 Diabe,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03060577,Switching Arm After Day 360 Visit,inclisiran,exposed,0,87,0,0,0,0,none,0,subcutaneous,0,Atherosclerotic Cardiovascular Disease; Symptomatic Atherosclerosis; Type2 Diabe,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03060577,Switching Arm up to Day 360 Visit,inclisiran,exposed,0,90,0,0,0,0,none,0,subcutaneous,0,Atherosclerotic Cardiovascular Disease; Symptomatic Atherosclerosis; Type2 Diabe,siRNA,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03070119,233AS101: Part C (Prior BIIB067 100 mg),tofersen,exposed,0,63,0,15,0,1,none,2,NOT_REPORTED,0,ALS Caused by Superoxide Dismutase 1 (SOD1) Mutation,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,8
NCT03070119,233AS101: Part C (Prior Placebo),tofersen,exposed,0,32,0,6,0,1,none,2,NOT_REPORTED,0,ALS Caused by Superoxide Dismutase 1 (SOD1) Mutation,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,8
NCT03070119,233AS101: Parts A and B (All Doses),tofersen,exposed,0,44,0,13,0,1,none,2,NOT_REPORTED,0,ALS Caused by Superoxide Dismutase 1 (SOD1) Mutation,ASO_gapmer,mixed_PO_PS,5-10-5,1,COMPLETED,8
NCT03140969,QR-110 Low Dose,sepofarsen,exposed,0,6,0,0,0,0,none,0,intravitreal,0,Leber's Congenital Amaurosis,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03140969,QR-110 Mid Dose,sepofarsen,exposed,0,5,0,0,0,0,none,0,intravitreal,0,Leber's Congenital Amaurosis,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,1
NCT03167255,NS-065/NCNP-01 40mg/kg,viltolarsen,exposed,0,8,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,PMO,PMO_neutral,NOT_REPORTED,0,COMPLETED,1
NCT03167255,NS-065/NCNP-01 80mg/kg,viltolarsen,exposed,0,8,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,PMO,PMO_neutral,NOT_REPORTED,0,COMPLETED,1
NCT03167255,Total NS-065/NCNP-01 Group,viltolarsen,exposed,0,16,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,PMO,PMO_neutral,NOT_REPORTED,0,COMPLETED,1
NCT03186989,Part 1: Cohort A: ISIS 814907 10 mg,BIIB080,exposed,0,6,0,3,0,1,none,1,intrathecal_lumbar,1,Mild Alzheimer's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,2
NCT03186989,Part 1: Cohort B: ISIS 814907 30 mg,BIIB080,exposed,0,6,0,1,0,1,none,1,intrathecal_lumbar,1,Mild Alzheimer's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,2
NCT03186989,Part 1: Cohort C: ISIS 814907 60 mg,BIIB080,exposed,0,9,0,2,0,1,none,1,intrathecal_lumbar,1,Mild Alzheimer's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,2
NCT03186989,Part 1: Cohort D: ISIS 814907 115 mg,BIIB080,exposed,0,13,0,3,0,1,none,1,intrathecal_lumbar,1,Mild Alzheimer's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,2
NCT03186989,Part 1: Pooled Placebo,placebo_or_sham_control,comparator,1,12,0,3,0,1,none,1,intrathecal_lumbar,1,Mild Alzheimer's Disease,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,2
NCT03186989,Part 2: Early Start Cohort A + ISIS 814907 60 mg,BIIB080,exposed,0,3,0,0,0,0,none,0,intrathecal_lumbar,1,Mild Alzheimer's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,2
NCT03186989,Part 2: Early Start Cohort B + ISIS 814907 60 mg,BIIB080,exposed,0,5,0,0,0,0,none,0,intrathecal_lumbar,1,Mild Alzheimer's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,2
NCT03186989,Part 2: Early Start Cohort C + ISIS 814907 60 mg,BIIB080,exposed,0,7,0,1,0,1,none,1,intrathecal_lumbar,1,Mild Alzheimer's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,2
NCT03186989,Part 2: Early Start Cohort D + ISIS 814907 115 mg,BIIB080,exposed,0,10,0,2,0,1,none,1,intrathecal_lumbar,1,Mild Alzheimer's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,COMPLETED,2
NCT03186989,Part 2: Late Start Cohort A + Cohort B + Cohort C + ISIS 814907 60 mg,placebo_or_sham_control,comparator,1,4,0,0,0,0,none,0,intrathecal_lumbar,1,Mild Alzheimer's Disease,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,2
NCT03186989,Part 2: Late Start Cohort D + ISIS 814907 115 mg,placebo_or_sham_control,comparator,1,4,0,1,0,1,none,1,intrathecal_lumbar,1,Mild Alzheimer's Disease,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,COMPLETED,2
NCT03218995,Cohort 1: Age 24 to 48 Months,eteplirsen,exposed,0,9,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,PMO,PMO_neutral,NOT_REPORTED,0,COMPLETED,1
NCT03218995,Cohort 2: Age 6 to <24 Months,eteplirsen,exposed,0,6,0,0,0,0,none,0,intravenous,0,Duchenne Muscular Dystrophy,PMO,PMO_neutral,NOT_REPORTED,0,COMPLETED,1
NCT03225833,Pooled Placebo,placebo_or_sham_control,comparator,1,16,0,2,0,1,none,1,NOT_REPORTED,0,Huntington's Disease,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,TERMINATED,2
NCT03225833,WVE-120101 (16 mg),WVE-120101,exposed,0,8,0,1,0,1,none,1,NOT_REPORTED,0,Huntington's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,2
NCT03225833,WVE-120101 (2 mg),WVE-120101,exposed,0,9,0,1,0,1,none,1,NOT_REPORTED,0,Huntington's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,2
NCT03225833,WVE-120101 (32 mg),WVE-120101,exposed,0,10,0,0,0,0,none,0,NOT_REPORTED,0,Huntington's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,2
NCT03225833,WVE-120101 (4 mg),WVE-120101,exposed,0,9,0,2,0,1,none,1,NOT_REPORTED,0,Huntington's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,2
NCT03225833,WVE-120101 (8 mg),WVE-120101,exposed,0,9,0,0,0,0,none,0,NOT_REPORTED,0,Huntington's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,2
NCT03225846,Pooled Placebo,placebo_or_sham_control,comparator,1,22,0,2,0,1,none,1,NOT_REPORTED,0,Huntington's Disease,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,0,TERMINATED,3
NCT03225846,WVE-120102 (12 mg),WVE-120102,exposed,0,8,0,1,0,1,none,1,NOT_REPORTED,0,Huntington's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,3
NCT03225846,WVE-120102 (16 mg),WVE-120102,exposed,0,9,0,0,0,0,none,0,NOT_REPORTED,0,Huntington's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,3
NCT03225846,WVE-120102 (2 mg),WVE-120102,exposed,0,9,0,0,0,0,none,0,NOT_REPORTED,0,Huntington's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,3
NCT03225846,WVE-120102 (32 mg ),WVE-120102,exposed,0,13,0,1,0,1,none,2,NOT_REPORTED,0,Huntington's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,3
NCT03225846,WVE-120102 (4 mg),WVE-120102,exposed,0,12,0,3,0,1,none,1,NOT_REPORTED,0,Huntington's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,3
NCT03225846,WVE-120102 (8 mg),WVE-120102,exposed,0,15,0,2,0,1,none,1,NOT_REPORTED,0,Huntington's Disease,ASO_gapmer,NOT_REPORTED,NOT_REPORTED,0,TERMINATED,3
NCT03334617,Module 1 Cohort A.1.HRR: Durvalumab 1500 mg + Olaparib 300 mg,danvatirsen,exposed,0,21,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 1 Cohort A.1.LKB: Durvalumab 1500 mg + Olaparib 300 mg,danvatirsen,exposed,0,21,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 1 Cohort B.1.ACQ: Durvalumab 1500 mg + Olaparib 300 mg,danvatirsen,exposed,0,23,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 1 Cohort B.1.PRI: Durvalumab 1500 mg + Olaparib 300 mg,danvatirsen,exposed,0,22,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 10 Cohort C.10.160: Durvalumab 1500 mg + Ceralasertib 160 mg,danvatirsen,exposed,0,34,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 10 Cohort C.10.240: Durvalumab 1500 mg + Ceralasertib 240 mg,danvatirsen,exposed,0,17,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 11 Cohort C.11.240: AZD6738 240 mg,danvatirsen,exposed,0,38,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 2 Cohort B.2.ACQ: Durvalumab 1500 mg + Danvatirsen 200 mg,danvatirsen,exposed,0,22,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 2 Cohort B.2.PRI: Durvalumab 1500 mg + Danvatirsen 200 mg,danvatirsen,exposed,0,23,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 3 Cohort A.3.ATM: Durvalumab 1500 mg + AZD6738 240 mg,danvatirsen,exposed,0,31,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 3 Cohort B.3.ACQ: Durvalumab 1500 mg + AZD6738 240 mg,danvatirsen,exposed,0,58,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 3 Cohort B.3.PRI: Durvalumab 1500 mg + AZD6738 240 mg,danvatirsen,exposed,0,38,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 4 Cohort A.4.RIC: Durvalumab 1500 mg + Vistusertib 125 mg,danvatirsen,exposed,0,1,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 5 Cohort A.5.73H: Durvalumab 1500 mg + Oleclumab 3000 mg,danvatirsen,exposed,0,23,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 5 Cohort B.5.ACQ: Durvalumab 1500 mg + Oleclumab 3000 mg,danvatirsen,exposed,0,25,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 5 Cohort B.5.PRI: Durvalumab 1500 mg + Oleclumab 3000 mg,danvatirsen,exposed,0,9,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 6 Cohort A.6.HER2e: Durvalumab 1120 mg + Trastuzumab Deruxtecan 5.4mg/kg,danvatirsen,exposed,0,23,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 6 Cohort A.6.HER2m: Durvalumab 1120 mg + Trastuzumab Deruxtecan 5.4mg/kg,danvatirsen,exposed,0,20,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 7 Cohort B.7.ACQ: Durvalumab 1500 mg + Cediranib 20 mg,danvatirsen,exposed,0,22,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 8 Cohort A.8.ATM: Ceralasertib 240 mg,danvatirsen,exposed,0,15,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
NCT03334617,Module 9 Cohort B.9.ACQ: Durvalumab 1500 mg + Ceralasertib 240 mg,danvatirsen,exposed,0,24,0,0,0,0,none,0,intravenous,0,Non-Small Cell Lung Cancer,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,0,ACTIVE_NOT_RECRUITING,1
